SessionID;StudentLevel;Discipline;SessionDate;SessionLengthMin;TotalPrompts;TaskType;AI_AssistanceLevel;FinalOutcome;UsedAgain;SatisfactionRating
SESSION07664;Undergraduate;Engineering;16/02/2025;55;1;Writing;3;Idea Drafted;VERDADERO;32
SESSION07665;Graduate;Computer Science;17/04/2025;106;3;Homework Help;3;Idea Drafted;VERDADERO;25
SESSION07666;Graduate;Psychology;29/05/2025;202;1;Writing;3;Idea Drafted;VERDADERO;36
SESSION07667;High School;Psychology;23/10/2024;1367;4;Studying;4;Assignment Completed;FALSO;34
SESSION07668;High School;Math;05/09/2024;1031;2;Homework Help;4;Confused;FALSO;42
SESSION07669;Undergraduate;History;26/04/2025;2286;5;Brainstorming;3;Assignment Completed;FALSO;41
SESSION07670;Undergraduate;Math;15/03/2025;1402;3;Homework Help;3;Assignment Completed;VERDADERO;14
SESSION07671;Undergraduate;Psychology;15/12/2024;5931;22;Coding;3;Idea Drafted;VERDADERO;30
SESSION07672;High School;Business;02/01/2025;2085;6;Coding;2;Assignment Completed;VERDADERO;10
SESSION07673;Graduate;Math;01/10/2024;3089;9;Brainstorming;4;Assignment Completed;VERDADERO;46
SESSION07674;Undergraduate;Math;21/02/2025;712;2;Writing;4;Assignment Completed;VERDADERO;34
SESSION07675;Undergraduate;History;23/03/2025;998;2;Homework Help;3;Confused;VERDADERO;32
SESSION07676;Undergraduate;Psychology;09/06/2025;1588;4;Writing;3;Assignment Completed;VERDADERO;43
SESSION07677;High School;History;02/09/2024;3823;7;Studying;5;Gave Up;FALSO;50
SESSION07678;Undergraduate;Math;25/11/2024;999;2;Homework Help;4;Assignment Completed;VERDADERO;34
SESSION07679;Graduate;History;06/12/2024;2903;7;Writing;3;Confused;FALSO;24
SESSION07680;Undergraduate;Math;25/02/2025;3098;11;Writing;4;Idea Drafted;VERDADERO;28
SESSION07681;Undergraduate;Psychology;06/03/2025;1583;7;Writing;5;Assignment Completed;VERDADERO;42
SESSION07682;Undergraduate;Biology;13/09/2024;61;1;Coding;2;Assignment Completed;FALSO;14
SESSION07683;High School;History;25/08/2024;3488;8;Research;4;Gave Up;FALSO;32
SESSION07684;Undergraduate;Business;30/05/2025;3429;9;Coding;3;Assignment Completed;VERDADERO;33
SESSION07685;Undergraduate;Business;11/02/2025;2741;5;Writing;4;Assignment Completed;VERDADERO;38
SESSION07686;Undergraduate;Math;07/04/2025;475;1;Studying;4;Assignment Completed;VERDADERO;47
SESSION07687;High School;Math;24/10/2024;2556;10;Studying;4;Idea Drafted;FALSO;43
SESSION07688;Undergraduate;Math;01/12/2024;1542;4;Writing;3;Assignment Completed;VERDADERO;38
SESSION07689;High School;Computer Science;22/09/2024;1975;9;Writing;5;Idea Drafted;VERDADERO;40
SESSION07690;Undergraduate;Math;06/10/2024;2442;8;Studying;2;Assignment Completed;VERDADERO;16
SESSION07691;Undergraduate;Engineering;03/09/2024;3447;17;Homework Help;3;Gave Up;VERDADERO;34
SESSION07692;Undergraduate;History;16/12/2024;36;1;Writing;4;Idea Drafted;VERDADERO;26
SESSION07693;Undergraduate;Business;16/06/2025;967;2;Homework Help;4;Assignment Completed;VERDADERO;36
SESSION07694;Graduate;Psychology;03/01/2025;41;1;Coding;5;Assignment Completed;FALSO;45
SESSION07695;Undergraduate;History;25/12/2024;1188;4;Research;2;Assignment Completed;VERDADERO;32
SESSION07696;Undergraduate;Computer Science;25/10/2024;4051;14;Writing;4;Idea Drafted;VERDADERO;41
SESSION07697;Undergraduate;Engineering;28/04/2025;1725;6;Homework Help;5;Assignment Completed;FALSO;40
SESSION07698;Undergraduate;Computer Science;29/08/2024;1255;4;Writing;4;Idea Drafted;VERDADERO;49
SESSION07699;Undergraduate;Biology;25/08/2024;3877;15;Homework Help;4;Assignment Completed;VERDADERO;46
SESSION07700;High School;Computer Science;13/06/2025;1917;5;Brainstorming;4;Idea Drafted;VERDADERO;45
SESSION07701;Graduate;Business;10/11/2024;4994;24;Coding;4;Assignment Completed;VERDADERO;44
SESSION07702;Undergraduate;Biology;30/01/2025;2315;10;Writing;4;Assignment Completed;VERDADERO;47
SESSION07703;Undergraduate;Engineering;22/08/2024;3324;14;Homework Help;3;Confused;FALSO;22
SESSION07704;Undergraduate;Biology;30/06/2024;4131;11;Writing;4;Idea Drafted;VERDADERO;44
SESSION07705;Undergraduate;Engineering;03/12/2024;937;2;Studying;4;Idea Drafted;FALSO;31
SESSION07706;Undergraduate;Math;25/07/2024;725;3;Writing;3;Assignment Completed;VERDADERO;27
SESSION07707;High School;Computer Science;03/06/2025;41;1;Studying;4;Assignment Completed;VERDADERO;39
SESSION07708;Undergraduate;Psychology;26/11/2024;3968;8;Writing;4;Idea Drafted;VERDADERO;37
SESSION07709;High School;Engineering;06/11/2024;943;2;Writing;2;Idea Drafted;VERDADERO;12
SESSION07710;Undergraduate;Biology;20/01/2025;1321;6;Coding;3;Assignment Completed;VERDADERO;40
SESSION07711;Undergraduate;Math;26/07/2024;1839;4;Coding;3;Assignment Completed;VERDADERO;36
SESSION07712;Undergraduate;Psychology;18/08/2024;3052;6;Coding;5;Assignment Completed;VERDADERO;50
SESSION07713;Undergraduate;Psychology;04/05/2025;1488;3;Homework Help;4;Assignment Completed;FALSO;29
SESSION07714;Undergraduate;Business;13/02/2025;566;1;Research;3;Assignment Completed;VERDADERO;27
SESSION07715;High School;Computer Science;14/08/2024;3224;13;Writing;4;Idea Drafted;FALSO;41
SESSION07716;Undergraduate;Business;04/07/2024;1653;7;Studying;3;Assignment Completed;FALSO;30
SESSION07717;Undergraduate;Biology;05/03/2025;4106;10;Studying;4;Confused;FALSO;44
SESSION07718;Graduate;Engineering;14/11/2024;396;17;Writing;5;Assignment Completed;FALSO;42
SESSION07719;Undergraduate;Psychology;01/02/2025;3027;11;Coding;3;Assignment Completed;VERDADERO;28
SESSION07720;Undergraduate;Biology;01/04/2025;662;1;Brainstorming;2;Confused;FALSO;20
SESSION07721;Undergraduate;Engineering;19/06/2025;2726;6;Coding;3;Assignment Completed;VERDADERO;22
SESSION07722;High School;Biology;24/08/2024;1047;2;Coding;5;Assignment Completed;VERDADERO;50
SESSION07723;Undergraduate;Math;21/08/2024;3729;16;Homework Help;4;Confused;VERDADERO;35
SESSION07724;Graduate;Math;09/02/2025;6194;14;Homework Help;4;Idea Drafted;FALSO;35
SESSION07725;Undergraduate;Biology;13/10/2024;2052;4;Coding;3;Idea Drafted;VERDADERO;32
SESSION07726;Graduate;Biology;08/08/2024;1248;4;Coding;5;Confused;VERDADERO;50
SESSION07727;Undergraduate;History;21/07/2024;812;2;Brainstorming;3;Idea Drafted;VERDADERO;35
SESSION07728;Undergraduate;Computer Science;27/10/2024;398;1;Studying;5;Assignment Completed;VERDADERO;46
SESSION07729;Undergraduate;Computer Science;17/06/2025;3646;17;Studying;2;Gave Up;FALSO;24
SESSION07730;Undergraduate;Computer Science;25/05/2025;332;1;Studying;3;Confused;VERDADERO;37
SESSION07731;Undergraduate;History;19/06/2025;872;2;Coding;2;Confused;VERDADERO;36
SESSION07732;High School;Math;18/04/2025;1977;4;Writing;1;Assignment Completed;FALSO;17
SESSION07733;Undergraduate;History;30/11/2024;2294;6;Coding;4;Gave Up;FALSO;28
SESSION07734;High School;Biology;16/09/2024;3458;8;Coding;4;Idea Drafted;VERDADERO;31
SESSION07735;High School;Business;10/07/2024;431;1;Studying;3;Gave Up;VERDADERO;38
SESSION07736;Undergraduate;History;21/08/2024;3951;17;Homework Help;2;Idea Drafted;VERDADERO;23
SESSION07737;High School;History;08/02/2025;1227;3;Homework Help;3;Idea Drafted;VERDADERO;40
SESSION07738;High School;Math;25/10/2024;1782;5;Coding;3;Gave Up;FALSO;20
SESSION07739;Graduate;Engineering;24/10/2024;221;6;Writing;3;Idea Drafted;VERDADERO;34
SESSION07740;High School;Math;14/04/2025;441;15;Homework Help;2;Assignment Completed;FALSO;18
SESSION07741;Undergraduate;Engineering;09/03/2025;2582;7;Studying;5;Assignment Completed;FALSO;37
SESSION07742;High School;Business;23/03/2025;2097;10;Writing;5;Assignment Completed;VERDADERO;50
SESSION07743;Undergraduate;Computer Science;04/02/2025;2585;10;Studying;4;Confused;VERDADERO;46
SESSION07744;Graduate;Biology;27/11/2024;4189;14;Homework Help;3;Assignment Completed;VERDADERO;29
SESSION07745;Undergraduate;Math;22/09/2024;117;3;Writing;5;Idea Drafted;FALSO;50
SESSION07746;Undergraduate;Math;10/12/2024;1194;5;Coding;3;Gave Up;FALSO;24
SESSION07747;Undergraduate;Math;26/09/2024;2499;7;Writing;3;Idea Drafted;VERDADERO;23
SESSION07748;Undergraduate;Computer Science;20/12/2024;1319;3;Research;3;Idea Drafted;FALSO;23
SESSION07749;Undergraduate;Math;10/03/2025;1195;4;Writing;3;Assignment Completed;VERDADERO;29
SESSION07750;Undergraduate;Business;30/03/2025;174;4;Coding;5;Assignment Completed;FALSO;49
SESSION07751;Undergraduate;Biology;05/05/2025;1015;2;Homework Help;4;Idea Drafted;VERDADERO;50
SESSION07752;Graduate;Psychology;22/08/2024;1029;4;Homework Help;3;Assignment Completed;VERDADERO;39
SESSION07753;Undergraduate;Biology;01/03/2025;2585;9;Studying;4;Idea Drafted;VERDADERO;37
SESSION07754;Undergraduate;History;29/11/2024;1053;3;Homework Help;5;Idea Drafted;VERDADERO;48
SESSION07755;Undergraduate;Psychology;29/08/2024;1099;3;Writing;3;Idea Drafted;VERDADERO;19
SESSION07756;Undergraduate;Business;11/05/2025;1516;3;Studying;4;Assignment Completed;VERDADERO;40
SESSION07757;Graduate;Psychology;20/02/2025;2306;4;Coding;3;Assignment Completed;VERDADERO;33
SESSION07758;Undergraduate;History;31/03/2025;1574;4;Coding;5;Confused;FALSO;50
SESSION07759;Undergraduate;Computer Science;17/10/2024;2175;7;Studying;4;Gave Up;VERDADERO;38
SESSION07760;Undergraduate;Engineering;08/03/2025;1038;3;Writing;2;Assignment Completed;FALSO;18
SESSION07761;Undergraduate;Engineering;16/04/2025;1818;6;Studying;4;Assignment Completed;VERDADERO;50
SESSION07762;Graduate;Math;01/09/2024;1517;3;Coding;3;Assignment Completed;VERDADERO;18
SESSION07763;Undergraduate;Psychology;10/07/2024;2889;11;Writing;3;Assignment Completed;VERDADERO;36
SESSION07764;Graduate;Computer Science;08/12/2024;395;8;Studying;4;Assignment Completed;FALSO;41
SESSION07765;High School;Biology;17/11/2024;1215;2;Homework Help;3;Idea Drafted;VERDADERO;32
SESSION07766;High School;Math;23/07/2024;1903;3;Coding;5;Assignment Completed;VERDADERO;48
SESSION07767;Undergraduate;Computer Science;01/11/2024;3417;11;Studying;4;Idea Drafted;FALSO;31
SESSION07768;High School;Biology;08/03/2025;1062;2;Homework Help;5;Assignment Completed;VERDADERO;50
SESSION07769;Undergraduate;Engineering;02/10/2024;1192;2;Writing;3;Gave Up;VERDADERO;39
SESSION07770;Graduate;Computer Science;21/02/2025;4073;13;Writing;2;Assignment Completed;FALSO;27
SESSION07771;Undergraduate;Psychology;09/01/2025;2651;5;Studying;4;Idea Drafted;FALSO;32
SESSION07772;Undergraduate;Engineering;04/07/2024;2806;9;Writing;4;Assignment Completed;VERDADERO;40
SESSION07773;Undergraduate;Business;02/03/2025;3887;9;Studying;3;Confused;FALSO;30
SESSION07774;Undergraduate;Engineering;10/03/2025;497;1;Studying;4;Assignment Completed;FALSO;37
SESSION07775;Undergraduate;Computer Science;24/01/2025;3669;16;Homework Help;2;Assignment Completed;VERDADERO;14
SESSION07776;Graduate;Math;02/11/2024;964;2;Homework Help;3;Assignment Completed;FALSO;28
SESSION07777;Undergraduate;Computer Science;31/07/2024;4019;12;Writing;4;Confused;VERDADERO;50
SESSION07778;Undergraduate;Biology;07/09/2024;59;1;Homework Help;5;Gave Up;VERDADERO;44
SESSION07779;Undergraduate;Computer Science;11/09/2024;2531;5;Coding;4;Assignment Completed;VERDADERO;38
SESSION07780;Graduate;Psychology;01/04/2025;2681;5;Writing;3;Idea Drafted;VERDADERO;24
SESSION07781;Graduate;Psychology;04/08/2024;237;5;Homework Help;4;Confused;FALSO;40
SESSION07782;Undergraduate;Psychology;18/09/2024;1212;2;Studying;1;Gave Up;FALSO;10
SESSION07783;High School;Computer Science;05/03/2025;4503;16;Homework Help;2;Confused;VERDADERO;19
SESSION07784;Undergraduate;Engineering;19/01/2025;234;7;Research;1;Confused;FALSO;10
SESSION07785;Undergraduate;History;15/04/2025;2858;6;Coding;3;Assignment Completed;VERDADERO;14
SESSION07786;Graduate;Computer Science;20/05/2025;2845;12;Coding;4;Assignment Completed;VERDADERO;49
SESSION07787;Undergraduate;Psychology;09/07/2024;2972;7;Writing;4;Idea Drafted;VERDADERO;37
SESSION07788;Graduate;Biology;10/07/2024;674;1;Coding;2;Idea Drafted;VERDADERO;29
SESSION07789;Graduate;History;07/10/2024;1389;3;Homework Help;4;Confused;FALSO;34
SESSION07790;Undergraduate;History;01/02/2025;598;1;Research;4;Confused;VERDADERO;41
SESSION07791;Undergraduate;Business;17/01/2025;1599;3;Studying;3;Assignment Completed;VERDADERO;41
SESSION07792;Undergraduate;Computer Science;20/05/2025;395;1;Research;3;Gave Up;FALSO;28
SESSION07793;Graduate;Biology;20/05/2025;65;1;Writing;3;Assignment Completed;FALSO;28
SESSION07794;Undergraduate;Computer Science;19/09/2024;1771;6;Writing;3;Assignment Completed;VERDADERO;42
SESSION07795;Graduate;Psychology;24/03/2025;3984;11;Brainstorming;3;Assignment Completed;FALSO;36
SESSION07796;Undergraduate;Math;22/05/2025;917;2;Writing;4;Idea Drafted;VERDADERO;37
SESSION07797;Undergraduate;Math;23/08/2024;2102;5;Coding;4;Assignment Completed;VERDADERO;45
SESSION07798;Graduate;Business;18/07/2024;7322;19;Studying;4;Assignment Completed;VERDADERO;41
SESSION07799;Graduate;Computer Science;08/05/2025;5837;11;Writing;4;Confused;FALSO;40
SESSION07800;Undergraduate;Math;28/02/2025;2652;9;Writing;4;Assignment Completed;VERDADERO;45
SESSION07801;Undergraduate;Biology;26/07/2024;2619;7;Writing;2;Idea Drafted;VERDADERO;31
SESSION07802;Undergraduate;History;31/08/2024;91;2;Studying;5;Assignment Completed;FALSO;50
SESSION07803;Undergraduate;History;20/05/2025;1422;2;Writing;3;Assignment Completed;VERDADERO;30
SESSION07804;Undergraduate;History;21/08/2024;4248;11;Coding;3;Assignment Completed;VERDADERO;26
SESSION07805;High School;Psychology;30/07/2024;2186;9;Homework Help;3;Idea Drafted;FALSO;31
SESSION07806;Graduate;Math;11/05/2025;380;10;Writing;2;Gave Up;FALSO;10
SESSION07807;Undergraduate;Biology;30/08/2024;821;1;Studying;3;Confused;VERDADERO;23
SESSION07808;Undergraduate;Psychology;23/04/2025;1725;4;Coding;4;Confused;FALSO;41
SESSION07809;Undergraduate;Computer Science;23/07/2024;1287;5;Homework Help;3;Assignment Completed;VERDADERO;19
SESSION07810;High School;Psychology;15/11/2024;2043;5;Writing;2;Assignment Completed;VERDADERO;27
SESSION07811;High School;Engineering;10/04/2025;972;4;Homework Help;2;Idea Drafted;FALSO;10
SESSION07812;High School;Math;16/10/2024;2716;8;Homework Help;5;Assignment Completed;FALSO;50
SESSION07813;Graduate;History;08/01/2025;1066;2;Homework Help;1;Idea Drafted;VERDADERO;10
SESSION07814;Undergraduate;Business;08/03/2025;220;6;Writing;2;Confused;FALSO;10
SESSION07815;Graduate;Biology;13/06/2025;815;2;Studying;5;Assignment Completed;FALSO;50
SESSION07816;High School;Biology;02/06/2025;2174;10;Writing;5;Idea Drafted;FALSO;46
SESSION07817;Undergraduate;History;06/08/2024;1254;3;Writing;4;Assignment Completed;VERDADERO;28
SESSION07818;Undergraduate;Math;27/03/2025;1421;3;Writing;3;Assignment Completed;VERDADERO;39
SESSION07819;Undergraduate;Computer Science;15/11/2024;1206;3;Homework Help;3;Gave Up;FALSO;45
SESSION07820;Undergraduate;Math;19/01/2025;6091;14;Writing;4;Assignment Completed;VERDADERO;41
SESSION07821;Undergraduate;Psychology;22/08/2024;1891;6;Studying;4;Confused;FALSO;35
SESSION07822;Undergraduate;Psychology;27/05/2025;1591;4;Coding;3;Assignment Completed;VERDADERO;39
SESSION07823;Graduate;Engineering;10/12/2024;938;3;Writing;5;Idea Drafted;VERDADERO;50
SESSION07824;Undergraduate;Engineering;21/01/2025;1657;5;Studying;3;Assignment Completed;FALSO;29
SESSION07825;Graduate;Math;03/12/2024;615;2;Research;5;Confused;FALSO;50
SESSION07826;Graduate;Psychology;18/01/2025;1035;3;Studying;4;Confused;VERDADERO;24
SESSION07827;Graduate;Business;03/01/2025;1087;2;Writing;3;Assignment Completed;VERDADERO;44
SESSION07828;Undergraduate;History;26/11/2024;1752;7;Coding;4;Idea Drafted;VERDADERO;47
SESSION07829;Undergraduate;Computer Science;17/10/2024;2504;9;Coding;5;Assignment Completed;VERDADERO;50
SESSION07830;High School;Business;06/06/2025;3544;10;Studying;5;Idea Drafted;VERDADERO;50
SESSION07831;Undergraduate;History;27/06/2024;833;3;Writing;4;Idea Drafted;VERDADERO;42
SESSION07832;Graduate;History;03/08/2024;1876;6;Studying;3;Assignment Completed;FALSO;27
SESSION07833;High School;History;16/04/2025;721;1;Writing;3;Idea Drafted;VERDADERO;42
SESSION07834;High School;Engineering;05/02/2025;4476;11;Studying;5;Assignment Completed;FALSO;50
SESSION07835;Undergraduate;Engineering;05/08/2024;673;1;Research;3;Confused;FALSO;31
SESSION07836;Graduate;Psychology;16/01/2025;2485;10;Studying;3;Assignment Completed;VERDADERO;25
SESSION07837;Undergraduate;Biology;28/10/2024;349;7;Studying;2;Idea Drafted;VERDADERO;12
SESSION07838;Undergraduate;History;03/10/2024;2137;7;Writing;4;Confused;VERDADERO;46
SESSION07839;Graduate;Math;26/01/2025;2148;6;Coding;4;Confused;VERDADERO;47
SESSION07840;High School;History;18/01/2025;2474;11;Coding;4;Assignment Completed;VERDADERO;50
SESSION07841;High School;Psychology;16/07/2024;1033;2;Homework Help;3;Assignment Completed;VERDADERO;37
SESSION07842;High School;Computer Science;22/11/2024;669;1;Coding;4;Confused;VERDADERO;50
SESSION07843;High School;Business;22/10/2024;2137;4;Studying;2;Confused;FALSO;28
SESSION07844;Graduate;Computer Science;20/10/2024;2263;6;Homework Help;4;Assignment Completed;VERDADERO;45
SESSION07845;Undergraduate;Business;11/04/2025;1696;3;Homework Help;4;Assignment Completed;VERDADERO;36
SESSION07846;Graduate;Computer Science;14/08/2024;2231;9;Studying;3;Idea Drafted;VERDADERO;44
SESSION07847;Graduate;Math;15/05/2025;1541;4;Brainstorming;3;Idea Drafted;VERDADERO;10
SESSION07848;High School;Computer Science;14/05/2025;8282;28;Homework Help;3;Idea Drafted;VERDADERO;27
SESSION07849;Undergraduate;Business;12/03/2025;494;1;Writing;4;Idea Drafted;VERDADERO;34
SESSION07850;Graduate;Computer Science;24/06/2024;1407;3;Studying;3;Idea Drafted;VERDADERO;28
SESSION07851;Undergraduate;History;10/07/2024;4901;13;Writing;2;Idea Drafted;VERDADERO;14
SESSION07852;Undergraduate;Psychology;28/04/2025;28;1;Writing;3;Idea Drafted;FALSO;32
SESSION07853;Undergraduate;Psychology;21/11/2024;1774;3;Homework Help;5;Assignment Completed;VERDADERO;50
SESSION07854;Graduate;Business;31/08/2024;3128;9;Homework Help;3;Assignment Completed;FALSO;20
SESSION07855;Graduate;Engineering;31/01/2025;1891;4;Studying;4;Idea Drafted;VERDADERO;38
SESSION07856;High School;Engineering;19/06/2025;1398;6;Studying;4;Assignment Completed;VERDADERO;20
SESSION07857;High School;Psychology;05/01/2025;433;1;Homework Help;3;Assignment Completed;VERDADERO;32
SESSION07858;Undergraduate;Psychology;14/06/2025;4067;15;Brainstorming;2;Assignment Completed;VERDADERO;15
SESSION07859;Undergraduate;Biology;21/06/2025;3718;17;Writing;5;Idea Drafted;VERDADERO;50
SESSION07860;Undergraduate;Business;03/01/2025;1275;3;Studying;4;Confused;VERDADERO;36
SESSION07861;Graduate;Business;12/12/2024;57;2;Homework Help;4;Assignment Completed;VERDADERO;40
SESSION07862;Undergraduate;Psychology;26/02/2025;95;4;Research;3;Idea Drafted;VERDADERO;26
SESSION07863;Graduate;Engineering;13/01/2025;1935;5;Writing;4;Confused;VERDADERO;50
SESSION07864;Graduate;Computer Science;27/12/2024;1156;3;Studying;5;Assignment Completed;VERDADERO;50
SESSION07865;Graduate;Business;26/09/2024;3716;8;Writing;5;Assignment Completed;VERDADERO;42
SESSION07866;Graduate;Computer Science;13/05/2025;2194;10;Studying;4;Confused;VERDADERO;39
SESSION07867;Undergraduate;Math;23/10/2024;1875;7;Writing;5;Idea Drafted;FALSO;47
SESSION07868;Graduate;Engineering;12/01/2025;1561;5;Homework Help;3;Idea Drafted;VERDADERO;29
SESSION07869;Undergraduate;Business;29/10/2024;487;2;Writing;4;Assignment Completed;VERDADERO;50
SESSION07870;Undergraduate;Business;21/04/2025;231;6;Studying;3;Gave Up;VERDADERO;20
